EmpID,Age,AgeGroup,Attrition,Department,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Custom,Years at company,Experience Slab Group,Salary,Salary Slab,Performance Rating
RM112,34,26-35,Yes,Research & Development,Life Sciences,Male,2,Laboratory Technician,3,Single,1,Yes,24,9,3,3,9,0,112,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1137,28,26-35,Yes,Research & Development,Medical,Male,1,Laboratory Technician,2,Married,1,Yes,17,1,3,3,1,0,1137,0-5 Years,0-5 Years,58000,50K - 100K,2
RM1150,27,26-35,No,Research & Development,Other,Male,1,Laboratory Technician,1,Divorced,1,No,11,7,3,3,7,0,1150,6-10 Years,6-10 Years,58000,50K - 100K,3
RM121,30,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Divorced,1,No,25,10,2,2,10,0,121,6-10 Years,6-10 Years,145000,100K - 150K,4
RM1268,34,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,3,Divorced,1,Yes,14,15,3,3,15,0,1268,11-15 Years,11-15 Years,85000,50K - 100K,5
RM1284,28,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,4,Married,1,No,11,5,6,4,5,0,1284,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1342,31,26-35,No,Research & Development,Life Sciences,Male,2,Laboratory Technician,3,Divorced,1,No,11,10,2,3,10,0,1342,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1364,33,26-35,No,Sales,Marketing,Male,2,Sales Executive,3,Single,1,No,14,10,2,2,10,0,1364,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1365,28,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,4,Married,1,Yes,12,7,2,3,7,0,1365,6-10 Years,6-10 Years,85000,50K - 100K,3
RM1393,35,26-35,No,Sales,Life Sciences,Female,2,Sales Executive,4,Married,1,Yes,11,10,2,3,10,0,1393,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1394,27,26-35,No,Sales,Marketing,Male,2,Sales Executive,4,Single,1,No,14,7,5,3,7,0,1394,6-10 Years,6-10 Years,85000,50K - 100K,3
RM1396,31,26-35,Yes,Sales,Marketing,Male,2,Sales Executive,4,Married,1,Yes,11,10,4,3,10,0,1396,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1416,33,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,3,Divorced,1,No,12,1,2,2,1,0,1416,0-5 Years,0-5 Years,58000,50K - 100K,2
RM1425,35,26-35,No,Research & Development,Medical,Male,2,Research Scientist,3,Single,1,No,19,10,5,3,10,0,1425,6-10 Years,6-10 Years,145000,100K - 150K,4
RM144,30,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,3,Single,1,No,14,5,4,2,5,0,144,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1461,29,26-35,No,Research & Development,Medical,Female,1,Research Scientist,1,Single,1,No,14,5,3,1,5,0,1461,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1461,29,26-35,No,Research & Development,Medical,Female,1,Research Scientist,1,Single,1,No,14,5,3,1,5,0,1461,0-5 Years,0-5 Years,145000,100K - 150K,3
RM152,35,26-35,No,Sales,Marketing,Male,3,Sales Executive,2,Married,1,No,13,10,3,3,10,0,152,6-10 Years,6-10 Years,85000,50K - 100K,4
RM156,29,26-35,No,Research & Development,Technical Degree,Male,2,Manufacturing Director,3,Married,1,No,13,10,1,3,10,0,156,6-10 Years,6-10 Years,380000,200K+,4
RM165,27,26-35,No,Research & Development,Medical,Male,1,Research Scientist,3,Divorced,1,Yes,15,1,2,2,1,0,165,0-5 Years,0-5 Years,145000,100K - 150K,2
RM192,27,26-35,No,Research & Development,Medical,Female,1,Research Scientist,2,Single,1,No,16,7,2,2,7,0,192,6-10 Years,6-10 Years,145000,100K - 150K,3
RM213,27,26-35,No,Sales,Life Sciences,Female,2,Sales Executive,3,Single,1,No,14,7,2,3,7,0,213,6-10 Years,6-10 Years,85000,50K - 100K,3
RM229,35,26-35,No,Sales,Marketing,Female,3,Sales Executive,3,Single,1,No,14,10,3,4,10,0,229,6-10 Years,6-10 Years,85000,50K - 100K,4
RM230,29,26-35,Yes,Research & Development,Medical,Male,1,Research Scientist,4,Single,1,Yes,13,4,3,2,4,0,230,0-5 Years,0-5 Years,145000,100K - 150K,3
RM261,32,26-35,No,Research & Development,Life Sciences,Male,1,Laboratory Technician,2,Married,1,No,20,5,3,1,5,0,261,0-5 Years,0-5 Years,58000,50K - 100K,3
RM283,29,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,4,Single,1,No,18,10,3,2,10,0,283,6-10 Years,6-10 Years,85000,50K - 100K,4
RM290,28,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Single,1,No,21,5,3,3,5,0,290,0-5 Years,0-5 Years,145000,100K - 150K,3
RM321,27,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,3,Single,1,Yes,11,5,3,3,5,0,321,0-5 Years,0-5 Years,85000,50K - 100K,3
RM337,29,26-35,Yes,Research & Development,Other,Male,1,Laboratory Technician,1,Married,1,Yes,11,7,4,2,7,0,337,6-10 Years,6-10 Years,58000,50K - 100K,3
RM340,27,26-35,No,Sales,Marketing,Female,2,Sales Executive,2,Married,1,No,18,8,3,3,8,0,340,6-10 Years,6-10 Years,85000,50K - 100K,4
RM350,29,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,3,Married,1,No,14,4,3,2,4,0,350,0-5 Years,0-5 Years,85000,50K - 100K,3
RM375,28,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,4,Single,1,No,16,7,1,3,7,0,375,6-10 Years,6-10 Years,85000,50K - 100K,3
RM435,31,26-35,No,Research & Development,Life Sciences,Male,3,Manufacturing Director,2,Divorced,1,No,25,13,6,4,13,0,435,11-15 Years,11-15 Years,380000,200K+,5
RM462,35,26-35,No,Sales,Medical,Female,2,Sales Executive,3,Single,1,No,16,5,3,3,5,0,462,0-5 Years,0-5 Years,85000,50K - 100K,3
RM501,32,26-35,No,Research & Development,Life Sciences,Female,2,Research Scientist,4,Married,1,Yes,12,6,2,2,6,0,501,6-10 Years,6-10 Years,145000,100K - 150K,3
RM522,27,26-35,No,Sales,Medical,Female,2,Sales Executive,4,Divorced,1,Yes,20,6,3,3,6,0,522,6-10 Years,6-10 Years,85000,50K - 100K,3
RM528,32,26-35,No,Sales,Marketing,Male,2,Sales Executive,4,Single,1,No,12,10,2,2,10,0,528,6-10 Years,6-10 Years,85000,50K - 100K,4
RM531,27,26-35,No,Research & Development,Life Sciences,Female,3,Manufacturing Director,1,Married,1,No,11,9,3,3,9,0,531,6-10 Years,6-10 Years,380000,200K+,4
RM595,29,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Married,1,No,24,10,3,3,10,0,595,6-10 Years,6-10 Years,145000,100K - 150K,4
RM611,27,26-35,No,Research & Development,Technical Degree,Male,3,Research Director,4,Divorced,1,Yes,16,9,3,3,9,0,611,6-10 Years,6-10 Years,310000,200K+,4
RM620,33,26-35,No,Sales,Medical,Male,2,Sales Executive,1,Divorced,1,No,22,9,5,3,9,0,620,6-10 Years,6-10 Years,85000,50K - 100K,4
RM630,28,26-35,No,Human Resources,Medical,Male,1,Human Resources,4,Divorced,1,No,13,6,6,3,5,0,630,0-5 Years,6-10 Years,125000,100K - 150K,3
RM671,27,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,3,Single,1,No,19,1,2,3,1,0,671,0-5 Years,0-5 Years,145000,100K - 150K,2
RM677,35,26-35,No,Research & Development,Life Sciences,Female,2,Healthcare Representative,4,Married,1,Yes,25,10,2,1,10,0,677,6-10 Years,6-10 Years,105000,100K - 150K,4
RM680,31,26-35,No,Sales,Marketing,Female,2,Sales Executive,3,Married,1,No,13,9,2,2,9,0,680,6-10 Years,6-10 Years,85000,50K - 100K,4
RM686,26,26-35,No,Sales,Medical,Male,2,Sales Executive,1,Single,1,No,12,7,2,3,7,0,686,6-10 Years,6-10 Years,85000,50K - 100K,3
RM698,29,26-35,No,Sales,Technical Degree,Female,1,Sales Representative,4,Married,1,No,15,3,5,3,3,0,698,0-5 Years,0-5 Years,80000,50K - 100K,2
RM727,31,26-35,No,Research & Development,Life Sciences,Female,2,Manufacturing Director,1,Married,1,No,12,4,1,3,4,0,727,0-5 Years,0-5 Years,380000,200K+,3
RM764,34,26-35,No,Sales,Life Sciences,Female,1,Sales Representative,3,Married,1,Yes,19,1,2,3,1,0,764,0-5 Years,0-5 Years,80000,50K - 100K,2
RM798,26,26-35,Yes,Research & Development,Medical,Male,1,Laboratory Technician,3,Divorced,1,No,20,1,0,2,1,0,798,0-5 Years,0-5 Years,58000,50K - 100K,2
RM828,28,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Divorced,1,Yes,14,3,2,3,3,0,828,0-5 Years,0-5 Years,145000,100K - 150K,2
RM843,28,26-35,Yes,Research & Development,Life Sciences,Female,1,Laboratory Technician,4,Married,1,Yes,11,1,4,2,1,0,843,0-5 Years,0-5 Years,58000,50K - 100K,2
RM844,26,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,4,Married,1,No,22,8,2,3,8,0,844,6-10 Years,6-10 Years,58000,50K - 100K,4
RM853,29,26-35,No,Research & Development,Medical,Female,1,Laboratory Technician,4,Married,1,No,13,10,5,3,10,0,853,6-10 Years,6-10 Years,58000,50K - 100K,4
RM873,33,26-35,No,Sales,Medical,Female,2,Sales Executive,3,Married,1,No,12,10,3,2,10,0,873,6-10 Years,6-10 Years,85000,50K - 100K,4
RM896,31,26-35,No,Research & Development,Medical,Male,2,Healthcare Representative,1,Married,1,Yes,12,6,2,2,6,0,896,6-10 Years,6-10 Years,105000,100K - 150K,3
RM903,27,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,3,Divorced,1,No,11,5,2,3,5,0,903,0-5 Years,0-5 Years,145000,100K - 150K,3
RM936,32,26-35,No,Sales,Medical,Male,2,Sales Executive,4,Married,1,No,15,10,4,4,10,0,936,6-10 Years,6-10 Years,85000,50K - 100K,4
RM949,30,26-35,No,Research & Development,Medical,Female,3,Manager,1,Married,1,Yes,23,9,2,3,9,0,949,6-10 Years,6-10 Years,195000,150K - 200K,4
RM978,34,26-35,No,Research & Development,Technical Degree,Female,1,Research Scientist,3,Divorced,1,No,20,5,2,3,5,0,978,0-5 Years,0-5 Years,145000,100K - 150K,3
RM985,28,26-35,No,Sales,Life Sciences,Male,2,Sales Executive,1,Married,1,No,11,5,0,3,5,0,985,0-5 Years,0-5 Years,85000,50K - 100K,3
RM002,49,46-55,No,Research & Development,Life Sciences,Male,2,Research Scientist,2,Married,1,No,23,10,3,3,10,1,2,6-10 Years,6-10 Years,145000,100K - 150K,4
RM033,30,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,3,Single,1,No,13,10,5,3,10,1,33,6-10 Years,6-10 Years,58000,50K - 100K,4
RM036,43,36-45,No,Research & Development,Medical,Female,1,Research Scientist,3,Divorced,1,No,12,6,3,2,5,1,36,0-5 Years,6-10 Years,145000,100K - 150K,3
RM044,27,26-35,No,Sales,Life Sciences,Male,3,Sales Executive,3,Single,1,No,15,9,0,3,9,1,44,6-10 Years,6-10 Years,85000,50K - 100K,4
RM057,35,26-35,No,Sales,Life Sciences,Male,3,Sales Executive,1,Married,1,No,22,9,3,2,9,1,57,6-10 Years,6-10 Years,85000,50K - 100K,4
RM073,31,26-35,No,Research & Development,Medical,Male,1,Research Scientist,2,Single,1,No,17,1,4,3,1,1,73,0-5 Years,0-5 Years,145000,100K - 150K,2
RM076,31,26-35,No,Research & Development,Life Sciences,Female,2,Manufacturing Director,4,Single,1,No,23,11,2,3,11,1,76,11-15 Years,11-15 Years,380000,200K+,4
RM1019,36,36-45,No,Research & Development,Life Sciences,Male,2,Laboratory Technician,4,Single,1,No,16,10,2,2,10,1,1019,6-10 Years,6-10 Years,58000,50K - 100K,4
RM103,20,18-25,Yes,Research & Development,Life Sciences,Female,1,Laboratory Technician,4,Single,1,Yes,18,1,5,3,1,1,103,0-5 Years,0-5 Years,58000,50K - 100K,2
RM1074,28,26-35,No,Research & Development,Life Sciences,Male,2,Manufacturing Director,2,Married,1,No,14,8,2,2,8,1,1074,6-10 Years,6-10 Years,380000,200K+,4
RM1109,35,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,1,Single,1,No,19,3,3,3,3,1,1109,0-5 Years,0-5 Years,58000,50K - 100K,2
RM1123,29,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,1,Single,1,Yes,18,10,3,3,10,1,1123,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1126,29,26-35,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,4,Divorced,1,No,19,6,0,4,6,1,1126,6-10 Years,6-10 Years,105000,100K - 150K,3
RM1133,40,36-45,No,Sales,Life Sciences,Female,2,Sales Executive,1,Married,1,No,15,5,2,3,5,1,1133,0-5 Years,0-5 Years,85000,50K - 100K,3
RM1142,30,26-35,No,Research & Development,Medical,Male,1,Research Scientist,2,Married,1,No,12,6,3,2,6,1,1142,6-10 Years,6-10 Years,145000,100K - 150K,3
RM1143,45,36-45,No,Research & Development,Medical,Female,2,Laboratory Technician,1,Single,1,Yes,14,10,3,3,10,1,1143,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1148,49,46-55,No,Research & Development,Life Sciences,Female,1,Laboratory Technician,1,Married,1,No,14,10,3,2,9,1,1148,6-10 Years,6-10 Years,58000,50K - 100K,4
RM1151,35,26-35,No,Research & Development,Life Sciences,Male,2,Research Scientist,1,Married,1,No,11,16,2,3,16,1,1151,16-20 Years,16-20 Years,145000,100K - 150K,5
RM1169,24,18-25,No,Research & Development,Technical Degree,Female,1,Research Scientist,4,Single,1,Yes,13,6,2,3,6,1,1169,6-10 Years,6-10 Years,145000,100K - 150K,3
RM1199,33,26-35,No,Sales,Life Sciences,Female,2,Sales Executive,4,Divorced,1,Yes,25,7,2,3,6,1,1199,6-10 Years,6-10 Years,85000,50K - 100K,3
RM1202,23,18-25,Yes,Research & Development,Medical,Male,1,Laboratory Technician,3,Single,1,Yes,11,5,2,3,5,1,1202,0-5 Years,0-5 Years,58000,50K - 100K,3
RM1212,37,36-45,No,Sales,Medical,Male,2,Sales Executive,4,Divorced,1,No,14,6,2,2,6,1,1212,6-10 Years,6-10 Years,85000,50K - 100K,3
RM1272,21,18-25,Yes,Sales,Marketing,Male,1,Sales Representative,2,Single,1,No,13,1,3,3,1,1,1272,0-5 Years,0-5 Years,80000,50K - 100K,2
RM1310,26,26-35,No,Sales,Medical,Male,2,Sales Executive,4,Single,1,No,13,5,4,3,5,1,1310,0-5 Years,0-5 Years,85000,50K - 100K,3
RM1333,29,26-35,Yes,Research & Development,Life Sciences,Male,1,Research Scientist,4,Single,1,Yes,24,1,3,2,1,1,1333,0-5 Years,0-5 Years,145000,100K - 150K,2
RM1341,36,36-45,No,Sales,Technical Degree,Female,2,Sales Executive,3,Married,1,Yes,13,10,4,3,10,1,1341,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1350,26,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,3,Married,1,Yes,13,1,3,2,1,1,1350,0-5 Years,0-5 Years,145000,100K - 150K,2
RM1368,27,26-35,No,Research & Development,Technical Degree,Male,1,Research Scientist,2,Married,1,No,11,6,3,2,5,1,1368,0-5 Years,6-10 Years,145000,100K - 150K,3
RM1382,28,26-35,No,Research & Development,Medical,Male,1,Research Scientist,3,Single,1,No,14,5,3,2,5,1,1382,0-5 Years,0-5 Years,145000,100K - 150K,3
RM1386,34,26-35,No,Sales,Medical,Male,3,Sales Executive,3,Divorced,1,No,18,9,2,2,8,1,1386,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1408,24,18-25,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,3,Single,1,No,12,4,2,2,4,1,1408,0-5 Years,0-5 Years,105000,100K - 150K,3
RM1413,30,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,2,Married,1,No,13,12,6,2,12,1,1413,11-15 Years,11-15 Years,58000,50K - 100K,4
RM1439,23,18-25,Yes,Sales,Marketing,Male,1,Sales Representative,1,Married,1,No,19,1,3,2,1,1,1439,0-5 Years,0-5 Years,80000,50K - 100K,2
RM1442,56,55+,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,3,Divorced,1,No,21,13,2,2,13,1,1442,11-15 Years,11-15 Years,105000,100K - 150K,5
RM1447,34,26-35,No,Sales,Marketing,Female,2,Sales Executive,3,Married,1,No,21,8,2,3,8,1,1447,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1451,35,26-35,No,Human Resources,Life Sciences,Female,3,Human Resources,4,Single,1,Yes,16,9,2,3,9,1,1451,6-10 Years,6-10 Years,125000,100K - 150K,4
RM1452,38,36-45,No,Sales,Life Sciences,Female,2,Sales Executive,4,Married,1,No,11,10,1,3,10,1,1452,6-10 Years,6-10 Years,85000,50K - 100K,4
RM1459,35,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,4,Married,1,No,12,4,5,3,4,1,1459,0-5 Years,0-5 Years,145000,100K - 150K,3
RM178,19,18-25,Yes,Research & Development,Life Sciences,Male,1,Laboratory Technician,4,Single,1,No,22,1,3,2,1,1,178,0-5 Years,0-5 Years,58000,50K - 100K,2
RM186,33,26-35,No,Research & Development,Medical,Female,1,Research Scientist,2,Married,1,No,13,8,5,3,8,1,186,6-10 Years,6-10 Years,145000,100K - 150K,4
RM189,34,26-35,No,Research & Development,Life Sciences,Male,2,Manufacturing Director,3,Married,1,No,17,10,2,2,10,1,189,6-10 Years,6-10 Years,380000,200K+,4
RM196,37,36-45,No,Research & Development,Life Sciences,Male,1,Research Scientist,1,Married,1,Yes,12,8,3,2,8,1,196,6-10 Years,6-10 Years,145000,100K - 150K,4
RM202,49,46-55,No,Research & Development,Life Sciences,Male,2,Manufacturing Director,4,Divorced,1,Yes,15,7,0,3,7,1,202,6-10 Years,6-10 Years,380000,200K+,3
RM206,29,26-35,Yes,Sales,Marketing,Female,3,Sales Executive,4,Married,1,No,22,10,3,2,10,1,206,6-10 Years,6-10 Years,85000,50K - 100K,4
RM208,36,36-45,No,Research & Development,Medical,Female,1,Laboratory Technician,4,Single,1,No,13,8,2,3,8,1,208,6-10 Years,6-10 Years,58000,50K - 100K,4
RM253,29,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,4,Single,1,No,19,6,1,3,6,1,253,6-10 Years,6-10 Years,145000,100K - 150K,3
RM268,25,18-25,No,Research & Development,Life Sciences,Male,2,Healthcare Representative,1,Divorced,1,No,12,6,2,3,6,1,268,6-10 Years,6-10 Years,105000,100K - 150K,3
RM279,26,26-35,No,Research & Development,Life Sciences,Female,2,Manufacturing Director,2,Divorced,1,No,20,6,6,1,6,1,279,6-10 Years,6-10 Years,380000,200K+,3
RM319,27,26-35,No,Research & Development,Life Sciences,Female,1,Research Scientist,2,Single,1,Yes,12,4,2,2,4,1,319,0-5 Years,0-5 Years,145000,100K - 150K,3
RM325,30,26-35,No,Research & Development,Medical,Female,2,Research Scientist,4,Married,1,No,13,11,2,3,10,1,325,6-10 Years,11-15 Years,145000,100K - 150K,4
RM339,30,26-35,No,Sales,Marketing,Female,2,Sales Executive,3,Divorced,1,No,13,10,2,3,10,1,339,6-10 Years,6-10 Years,85000,50K - 100K,4
RM344,29,26-35,No,Sales,Marketing,Female,2,Sales Executive,2,Divorced,1,Yes,14,7,2,3,7,1,344,6-10 Years,6-10 Years,85000,50K - 100K,3
RM384,22,18-25,No,Research & Development,Medical,Female,1,Research Scientist,2,Married,1,No,13,2,1,3,2,1,384,0-5 Years,0-5 Years,145000,100K - 150K,2
RM398,25,18-25,No,Sales,Life Sciences,Female,2,Sales Executive,4,Single,1,Yes,11,5,3,3,5,1,398,0-5 Years,0-5 Years,85000,50K - 100K,3
RM401,39,36-45,No,Research & Development,Life Sciences,Male,5,Manager,3,Divorced,1,Yes,14,21,3,3,21,1,401,20+ Years,21-30 Years,195000,150K - 200K,5
RM405,28,26-35,No,Research & Development,Medical,Male,2,Laboratory Technician,1,Divorced,1,No,12,10,2,3,10,1,405,6-10 Years,6-10 Years,58000,50K - 100K,4
RM415,24,18-25,Yes,Sales,Technical Degree,Female,1,Sales Representative,2,Single,1,Yes,16,6,4,3,5,1,415,0-5 Years,6-10 Years,80000,50K - 100K,3
RM475,24,18-25,No,Research & Development,Medical,Male,1,Research Scientist,4,Married,1,Yes,11,6,3,3,6,1,475,6-10 Years,6-10 Years,145000,100K - 150K,3
RM476,26,26-35,No,Sales,Marketing,Male,2,Sales Executive,2,Married,1,No,20,6,5,4,5,1,476,0-5 Years,6-10 Years,85000,50K - 100K,3
RM480,24,18-25,Yes,Research & Development,Life Sciences,Female,1,Laboratory Technician,3,Married,1,Yes,16,6,4,3,6,1,480,6-10 Years,6-10 Years,58000,50K - 100K,3
RM482,34,26-35,No,Research & Development,Life Sciences,Male,1,Research Scientist,4,Married,1,Yes,13,6,3,3,6,1,482,6-10 Years,6-10 Years,145000,100K - 150K,3
RM508,29,26-35,No,Sales,Medical,Female,2,Sales Executive,3,Married,1,No,14,6,5,2,6,1,508,6-10 Years,6-10 Years,85000,50K - 100K,3
RM514,20,18-25,Yes,Research & Development,Medical,Male,1,Research Scientist,3,Single,1,Yes,11,1,5,3,1,1,514,0-5 Years,0-5 Years,145000,100K - 150K,2
RM538,27,26-35,No,Research & Development,Life Sciences,Male,3,Manufacturing Director,1,Divorced,1,No,21,9,4,2,9,1,538,6-10 Years,6-10 Years,380000,200K+,4
RM562,52,46-55,No,Sales,Marketing,Male,4,Manager,1,Married,1,No,11,34,3,4,34,1,562,20+ Years,31-40 Years,195000,150K - 200K,5
RM564,25,18-25,No,Sales,Medical,Female,2,Sales Executive,4,Single,1,No,23,6,5,2,6,1,564,6-10 Years,6-10 Years,85000,50K - 100K,3
RM568,34,26-35,No,Sales,Other,Male,2,Sales Executive,4,Single,1,No,22,6,5,3,6,1,568,6-10 Years,6-10 Years,85000,50K - 100K,3
RM580,34,26-35,No,Research & Development,Medical,Female,1,Research Scientist,1,Single,1,No,11,6,3,3,6,1,580,6-10 Years,6-10 Years,145000,100K - 150K,3
RM615,26,26-35,Yes,Research & Development,Medical,Female,1,Research Scientist,3,Married,1,Yes,14,8,2,3,8,1,615,6-10 Years,6-10 Years,145000,100K - 150K,4
RM621,35,26-35,No,Research & Development,Medical,Female,1,Research Scientist,1,Single,1,No,11,6,3,2,6,1,621,6-10 Years,6-10 Years,145000,100K - 150K,3
RM672,34,26-35,No,Research & Development,Life Sciences,Male,1,Laboratory Technician,2,Divorced,1,No,14,1,3,3,1,1,672,0-5 Years,0-5 Years,58000,50K - 100K,2
RM704,38,36-45,No,Sales,Technical Degree,Female,2,Sales Executive,4,Single,1,Yes,13,6,1,3,5,1,704,0-5 Years,6-10 Years,85000,50K - 100K,3
RM716,33,26-35,No,Research & Development,Other,Female,2,Healthcare Representative,2,Married,1,Yes,13,6,2,3,6,1,716,6-10 Years,6-10 Years,105000,100K - 150K,3
RM734,26,26-35,No,Research & Development,Medical,Male,2,Manufacturing Director,4,Married,1,No,12,8,2,3,8,1,734,6-10 Years,6-10 Years,380000,200K+,4
RM735,22,18-25,No,Research & Development,Life Sciences,Male,1,Laboratory Technician,1,Married,1,No,15,4,3,2,4,1,735,0-5 Years,0-5 Years,58000,50K - 100K,3
RM770,26,26-35,No,Research & Development,Medical,Female,1,Research Scientist,3,Divorced,1,No,13,5,5,3,5,1,770,0-5 Years,0-5 Years,145000,100K - 150K,3
RM778,21,18-25,Yes,Research & Development,Life Sciences,Female,1,Laboratory Technician,1,Single,1,No,13,1,6,2,1,1,778,0-5 Years,0-5 Years,58000,50K - 100K,2
RM781,28,26-35,Yes,Research & Development,Technical Degree,Male,3,Healthcare Representative,1,Single,1,No,12,10,2,2,10,1,781,6-10 Years,6-10 Years,105000,100K - 150K,4
RM782,26,26-35,No,Research & Development,Medical,Male,1,Laboratory Technician,1,Married,1,No,16,6,2,3,5,1,782,0-5 Years,6-10 Years,58000,50K - 100K,3
RM826,29,26-35,No,Research & Development,Medical,Male,2,Manufacturing Director,4,Married,1,Yes,15,10,2,2,10,1,826,6-10 Years,6-10 Years,380000,200K+,4
RM835,34,26-35,No,Sales,Life Sciences,Female,2,Sales Executive,3,Married,1,No,20,6,3,2,6,1,835,6-10 Years,6-10 Years,85000,50K - 100K,3
